4,a_j_styles/a_j_styles_0001.jpg,489.2238,56.42522,240.1104,253.67976,0.390258,0.609742
8,aaron_copeland/aaron_copeland_0005.jpg,230.1768,98.621,188.9664,177.84,0.475287,0.524713
8,aaron_copeland/aaron_copeland_0009.jpg,44.33154,19.72778,92.51832,88.11624,0.493332,0.506668
8,aaron_copeland/aaron_copeland_0016.jpg,906.89,1068.609,424.08,420.132,0.474104,0.525896
8,aaron_copeland/aaron_copeland_0018.jpg,906.89,1068.609,424.08,420.132,0.474104,0.525896
8,aaron_copeland/aaron_copeland_0023.jpg,23.49368,32.30521,74.24424,70.76028,0.432967,0.567033
8,aaron_copeland/aaron_copeland_0041.jpg,213.6207,77.67441,179.9436,174.52428,0.485433,0.514567
8,aaron_copeland/aaron_copeland_0045.jpg,893.4296,514.7437,423.0768,406.9236,0.459381,0.540619
8,aaron_copeland/aaron_copeland_0064.jpg,187.365,79.72604,155.532,144.98832,0.441247,0.558753
8,aaron_copeland/aaron_copeland_0067.jpg,664.6174,514.0608,324.7512,314.6544,0.434328,0.565672
13,aaron_kamin/aaron_kamin_0017.jpg,581.9444,117.9669,82.9032,73.7172,0.266919,0.733081
13,aaron_kamin/aaron_kamin_0018.jpg,339.5112,137.0467,96.0456,81.8676,0.393363,0.606637
14,aaron_klug/aaron_klug_0005.jpg,17.82736,20.98219,45.51408,46.15332,0.430239,0.569761
21,aaron_spelling/aaron_spelling_0010.jpg,239.6395,356.3695,96.75,101.262,0.380362,0.619638
22,aaron_t_beck/aaron_t_beck_0016.jpg,860.953,540.5474,429.084,436.2192,0.372895,0.627105
22,aaron_t_beck/aaron_t_beck_0042.jpg,131.912,79.15799,87.6,87.87492,0.483267,0.516733
22,aaron_t_beck/aaron_t_beck_0045.jpg,615.6318,376.3876,272.0184,246.1008,0.464308,0.535692
22,aaron_t_beck/aaron_t_beck_0046.jpg,533.1588,196.3448,328.2984,319.7904,0.456513,0.543487
26,abbie_hoffman/abbie_hoffman_0010.jpg,66.32895,43.28891,45.9906,46.67388,0.443021,0.556979
26,abbie_hoffman/abbie_hoffman_0032.jpg,228.5982,122.957,216.0096,216.144,0.440412,0.559588
27,abby_travis/abby_travis_0001.jpg,565.77,140.9337,146.844,149.2596,0.375383,0.624617
27,abby_travis/abby_travis_0002.jpg,98.3791,111.008,49.0788,49.272,0.118386,0.881614
27,abby_travis/abby_travis_0003.jpg,54.50144,49.27267,47.13672,45.97596,0.224329,0.775671
27,abby_travis/abby_travis_0005.jpg,134.0474,85.57972,40.5192,40.52976,0.489294,0.510706
27,abby_travis/abby_travis_0006.jpg,38.40141,105.6089,89.18028,81.9252,0.06785,0.93215
27,abby_travis/abby_travis_0007.jpg,324.1467,205.8312,46.5516,41.6736,0.140727,0.859273
27,abby_travis/abby_travis_0008.jpg,147.4236,196.0733,52.8528,50.6484,0.48741,0.51259
27,abby_travis/abby_travis_0009.jpg,126.0973,75.84252,104.3124,101.06016,0.157085,0.842915
27,abby_travis/abby_travis_0010.jpg,289.5546,110.1537,52.0848,56.1396,0.404244,0.595756
27,abby_travis/abby_travis_0012.jpg,227.7059,152.8552,154.8852,152.6496,0.405148,0.594852
27,abby_travis/abby_travis_0014.jpg,370.4194,165.8969,265.9032,262.2492,0.302921,0.697079
27,abby_travis/abby_travis_0015.jpg,285.8819,193.3372,1012.1652,868.4616,0.201239,0.798761
27,abby_travis/abby_travis_0016.jpg,254.9125,412.042,193.758,195.108,0.27111,0.72889
